,Unnamed: 0,Ticker,Category,Api key,Entry reasons,Exit reasons,Description,Conclusion,Entry time,Leverage,MFE,MAE,Avg. entry price,Exit time,Avg. exit price,Duration,Side,Percent,Net profit (%),Funding,PNL,Cumulative PNL,QTY,Peak qty,Volume,Commission,Month
2134,2134,ALICEUSDT,,Api-hs1,,,,,2025-01-27 21:08:06,0.02000147,0.3331,-0.3331,1.201,2025-01-27 21:13:05,1.205,0 days 00:04:59,LONG,0.33,0.01,0.0,13.800000000001091,40461.40999999977,4370.0,4370.0,10514.22,0.03677355,2025-01
2135,2135,RUNEUSDT,,Api-hs1,,,,,2025-01-27 21:12:01,0.02033715,0.3598,-45.0,4.447,2025-01-27 21:12:57,4.463,0 days 00:00:56,LONG,0.36,0.01,0.0,15.50000000000182,40476.90999999977,1200.0,1200.0,10692.0,0.0373932,2025-01
2136,2136,NEARUSDT,,Api-hs1,,,,,2025-01-28 00:46:03,0.0412908,0.2412,-2.4322,4.9255,2025-01-28 02:07:42,4.943,0 days 01:21:39,LONG,0.36,0.01,0.0,32.5,40509.40999999977,2200.0,2200.0,21710.7,0.0598389,2025-01
2137,2137,ICPUSDT,,Api-hs1,,,,,2025-01-28 00:56:04,0.01950445,0.6564,-0.1524,8.531,2025-01-28 01:04:19,8.561,0 days 00:08:15,LONG,0.35,0.01,0.0,14.400000000000546,40523.80999999977,600.0,600.0,10255.2,0.0358662,2025-01
2138,2138,DYDXUSDT,,Api-hs1,,,,,2025-01-28 01:33:05,0.01998251,0.3425,-0.6849,1.168,2025-01-28 01:59:13,1.172,0 days 00:26:08,LONG,0.34,0.01,0.0,14.299999999998365,40538.10999999977,4490.0,4490.0,10506.6,0.03674615,2025-01
2139,2139,ATOMUSDT,,Api-hs1,,,,,2025-01-28 01:37:03,0.01999384,0.3664,-1.0608,5.185,2025-01-28 02:03:51,5.203,0 days 00:26:48,LONG,0.35,0.01,0.0,14.49999999999818,40552.60999999977,1012.0,1012.0,10512.656,0.03676696,2025-01
2140,2140,MATICUSDT,,Api-hs1,,,,,2025-01-28 01:40:03,0.01990754,0.3598,-0.7737,0.5558,2025-01-28 02:02:02,0.5577,0 days 00:21:59,LONG,0.34,0.01,0.0,14.200000000000728,40566.809999999765,9400.0,9400.0,10466.9,0.03660735,2025-01
2141,2141,INJUSDT,,Api-hs1,,,,,2025-01-28 07:19:04,0.02024864,0.3621,-0.7337,21.263,2025-01-28 07:24:41,21.337,0 days 00:05:37,LONG,0.35,0.01,0.0,14.800000000000182,40581.60999999977,250.0,250.0,10650.0,0.03724725,2025-01
2142,2142,CRVUSDT,,Api-hs1,,,,,2025-01-28 07:45:04,0.02999745,0.3003,-0.9009,333.0,2025-01-28 08:13:30,334.0,0 days 00:28:26,LONG,0.3,0.01,-0.00786932,17.300000000000182,40598.90999999977,23650.0,23650.0,15774.55,0.05517544,2025-01
2143,2143,IMXUSDT,,Api-hs1,,,,,2025-01-28 23:50:07,0.01993894,0.3878,-0.2407,1.4956,2025-01-29 00:01:29,1.5008,0 days 00:11:22,LONG,0.35,0.01,0.00056796,14.600000000000364,40613.50999999977,3500.0,3500.0,10487.4,0.0366786,2025-01
2144,2144,RUNEUSDT,,Api-hs1,,,,,2025-01-29 00:52:03,0.0199426,0.3438,-0.0917,4.363,2025-01-29 00:55:14,4.378,0 days 00:03:11,LONG,0.34,0.01,0.0,14.299999999998365,40627.809999999765,1200.0,1200.0,10489.2,0.0366852,2025-01
2145,2145,ADAUSDT,,Api-hs1,,,,,2025-01-29 11:01:03,0.01998613,0.3469,-0.7204,0.3748,2025-01-29 11:10:06,0.3761,0 days 00:09:03,LONG,0.35,0.01,0.0,14.49999999999818,40642.309999999765,14000.0,14000.0,10512.6,0.0367668,2025-01
2146,2146,GRTUSDT,,Api-hs1,,,,,2025-01-29 12:26:04,0.01999062,0.3473,-0.0059,0.16986,2025-01-29 12:31:27,0.17045,0 days 00:05:23,LONG,0.35,0.01,0.0,14.600000000000364,40656.90999999976,30900.0,30900.0,10515.579,0.03677718,2025-01
2147,2147,HOTUSDT,,Api-hs1,,,,,2025-01-29 12:28:05,0.02003264,0.4343,-0.1629,0.001842,2025-01-29 12:28:48,0.001848,0 days 00:00:43,LONG,0.33,0.01,0.0,13.400000000001455,40670.309999999765,2855400.0,2855400.0,10536.426,0.03685178,2025-01
2148,2148,DYDXUSDT,,Api-hs1,,,,,2025-01-29 12:34:03,0.0199888,0.4525,-1.1765,1.105,2025-01-29 13:15:28,1.109,0 days 00:41:25,LONG,0.36,0.01,0.0,15.300000000002,40685.60999999977,4750.0,4750.0,10516.5,0.03677925,2025-01
2149,2149,INJUSDT,,Api-hs1,,,,,2025-01-29 12:36:04,0.02034413,0.3557,-0.6505,21.368,2025-01-29 13:10:13,21.443,0 days 00:34:09,LONG,0.35,0.01,0.0,15.0,40700.60999999977,250.0,250.0,10702.75,0.0374315,2025-01
2150,2150,HOTUSDT,,Api-hs1,,,,,2025-01-29 12:39:02,0.02002242,0.3311,-0.4967,0.001812,2025-01-29 12:45:53,0.001818,0 days 00:06:51,LONG,0.33,0.01,0.0,13.699999999998909,40714.309999999765,2901500.0,2901500.0,10532.445,0.03683744,2025-01
2151,2151,TIAUSDT,,Api-hs1,,,,,2025-01-29 12:43:02,0.02090895,0.3588,-0.1147,5.4902,2025-01-29 12:46:29,5.5094,0 days 00:03:27,LONG,0.35,0.01,0.0,15.399999999999636,40729.709999999766,1000.0,1000.0,10999.6,0.0384698,2025-01
2152,2152,ALICEUSDT,,Api-hs1,,,,,2025-01-29 12:54:05,0.02000225,0.3571,-0.5357,1.12,2025-01-29 13:06:19,1.124,0 days 00:12:14,LONG,0.36,0.01,0.0,15.100000000002185,40744.80999999977,4690.0,4690.0,10524.36,0.03680712,2025-01
2153,2153,HOTUSDT,,Api-hs1,,,,,2025-01-29 13:04:05,0.0200441,0.3291,-0.1097,0.001823,2025-01-29 13:08:18,0.001829,0 days 00:04:13,LONG,0.33,0.01,0.0,13.600000000001272,40758.40999999977,2887400.0,2887400.0,10544.7848,0.03688073,2025-01
2154,2154,FILUSDT,,Api-hs1,,,,,2025-01-29 16:06:04,0.02002116,0.3514,-0.1004,3.984,2025-01-29 16:10:18,3.998,0 days 00:04:14,LONG,0.35,0.01,0.0,14.800000000000182,40773.20999999977,1320.0,1320.0,10536.24,0.03684912,2025-01
2155,2155,DOGEUSDT,,Api-hs1,,,,,2025-01-29 17:47:03,0.02000704,0.3798,-19.0,0.10532,2025-01-29 17:49:37,0.10569,0 days 00:02:34,LONG,0.35,0.01,0.0,14.800000000000182,40788.00999999978,49900.0,49900.0,10529.399,0.03682519,2025-01
2156,2156,BCHUSDT,,Api-hs1,,,,,2025-01-29 17:51:03,0.01999924,0.3524,-0.8941,343.38,2025-01-29 18:30:22,344.58,0 days 00:39:19,LONG,0.35,0.01,0.0,14.699999999998,40802.70999999977,15300.0,15300.0,10525.788,0.03681271,2025-01
2157,2157,DOGEUSDT,,Api-hs1,,,,,2025-01-29 17:54:02,0.02001195,0.3519,-0.7894,0.10514,2025-01-29 18:26:04,0.10551,0 days 00:32:02,LONG,0.35,0.01,0.0,14.800000000000182,40817.50999999978,50000.0,50000.0,10532.5,0.036836,2025-01
2158,2158,ALICEUSDT,,Api-hs1,,,,,2025-01-29 21:17:01,0.02001556,0.4583,-0.4583,1.091,2025-01-29 21:50:19,1.095,0 days 00:33:18,LONG,0.37,0.01,0.0,15.599999999999454,40833.109999999775,4820.0,4820.0,10536.52,0.0368489,2025-01
2159,2159,TIAUSDT,,Api-hs1,,,,,2025-01-29 21:22:03,0.02068076,0.3497,-0.0515,5.4333,2025-01-29 21:24:14,5.4523,0 days 00:02:11,LONG,0.35,0.01,0.0,15.199999999999818,40848.30999999977,1000.0,1000.0,10885.6,0.0380711,2025-01
2160,2160,INJUSDT,,Api-hs1,,,,,2025-01-30 06:36:04,0.01985343,0.3594,-115.0,20.866,2025-01-30 06:41:15,20.939,0 days 00:05:11,LONG,0.35,0.01,0.0,14.600000000000364,40862.90999999977,250.0,250.0,10451.25,0.036552,2025-01
2161,2161,CHRUSDT,,Api-hs1,,,,,2025-01-30 07:45:06,0.03001876,0.4153,-0.5076,0.2167,2025-01-30 07:55:03,0.2175,0 days 00:09:57,LONG,0.37,0.01,0.0,23.60000000000128,40886.50999999977,36400.0,36400.0,15804.88,0.0552734,2025-01
2162,2162,CHRUSDT,,Api-hs1,,,,,2025-01-30 08:00:16,0.17136361,0.0,-14.1269,0.20413173,2025-02-01 04:02:38,0.2048,1 days 20:02:22,LONG,0.33,0.04,-0.0939938,117.60000000000218,41004.10999999977,220600.0,220600.0,90210.34,0.20406172,2025-01
2163,2163,TIAUSDT,,Api-hs1,,,,,2025-01-30 08:18:03,0.02036643,0.3588,-0.0168,5.3519,2025-01-30 08:20:10,5.3706,0 days 00:02:07,LONG,0.35,0.01,0.0,14.899999999997815,41019.00999999976,1000.0,1000.0,10722.5,0.0375007,2025-01
2164,2164,STXUSDT,,Api-hs1,,,,,2025-01-30 10:19:05,0.01978014,0.3867,-1.3909,1.7327,2025-01-30 11:26:21,1.7388,0 days 01:07:16,LONG,0.35,0.01,0.0,14.700000000002548,41033.709999999766,3000.0,3000.0,10414.5,0.0364233,2025-01
2165,2165,TIAUSDT,,Api-hs1,,,,,2025-01-30 10:27:02,0.01990857,0.37,0.0356,5.23184,2025-01-30 10:27:17,5.2501,0 days 00:00:15,LONG,0.35,0.01,0.0,14.600000000000364,41048.309999999765,1000.0,1000.0,10481.94,0.0366594,2025-01
2166,2166,ETHUSDT,,Api-hs1,,,,,2025-01-30 14:14:03,0.01956329,0.3567,-0.0276,2570.82,2025-01-30 14:15:03,2579.82,0 days 00:01:00,LONG,0.35,0.01,0.0,14.399999999995998,41062.70999999976,2.0,2.0,10301.28,0.03602748,2025-01
2167,2167,ETHUSDT,,Api-hs1,,,,,2025-01-30 14:35:05,0.07013959,0.2226,-8.0481,2525.37575342,2025-01-31 09:57:29,2533.71,0 days 19:22:24,LONG,0.33,0.02,0.00710245,52.60000000000218,41115.309999999765,7300.0,7300.0,36931.326,0.0894447,2025-01
2168,2168,ATOMUSDT,,Api-hs1,,,,,2025-01-30 16:02:03,0.02000361,0.3492,-0.1233,4.868,2025-01-30 16:04:00,4.885,0 days 00:01:57,LONG,0.35,0.01,0.0,14.700000000002548,41130.00999999977,1080.0,1080.0,10533.240000000002,0.0368388,2025-01
2169,2169,FTMUSDT,,Api-hs1,,,,,2025-01-30 16:05:04,0.04002461,0.0214,-2.0077,0.46343789,2025-01-30 16:14:06,0.465,0 days 00:09:02,LONG,0.34,0.01,0.0,29.700000000002547,41159.70999999977,22700.0,22700.0,21075.54,0.0578826,2025-01
2170,2170,MKRUSDT,,Api-hs1,,,,,2025-01-30 19:57:03,0.01974273,0.3613,-0.1493,2075.9,2025-01-30 19:58:45,2083.2,0 days 00:01:42,LONG,0.35,0.01,0.0,14.600000000000364,41174.30999999977,2500.0,2500.0,10397.75,0.03636475,2025-01
2171,2171,MKRUSDT,,Api-hs1,,,,,2025-01-30 20:13:02,0.02020963,0.3868,-0.8513,2043.39615,2025-01-30 20:21:34,2050.6,0 days 00:08:32,LONG,0.35,0.01,0.0,15.0,41189.30999999977,2600.0,2600.0,10644.38999,0.03722727,2025-01
2172,2172,DYDXUSDT,,Api-hs1,,,,,2025-01-30 20:16:04,0.02000202,0.3918,-0.0979,1.021,2025-01-30 20:17:44,1.025,0 days 00:01:40,LONG,0.39,0.01,0.0,16.899999999995998,41206.209999999766,5150.0,5150.0,10536.9,0.03684825,2025-01
2173,2173,LTCUSDT,,Api-hs1,,,,,2025-01-30 21:18:06,0.02003146,0.3526,-0.0801,62.4,2025-01-30 21:19:09,62.62,0 days 00:01:03,LONG,0.35,0.01,0.0,14.899999999997815,41221.10999999976,84400.0,84400.0,10551.688,0.03690305,2025-01
2174,2174,NEARUSDT,,Api-hs1,,,,,2025-01-30 21:38:02,0.03887484,0.1278,-2.003,4.646,2025-01-30 21:55:36,4.662,0 days 00:17:34,LONG,0.34,0.01,0.0,29.600000000000364,41250.70999999976,2200.0,2200.0,20477.6,0.0564421,2025-01
2175,2175,BCHUSDT,,Api-hs1,,,,,2025-01-30 21:48:04,0.02007407,0.3775,-1.1418,325.8,2025-01-30 21:51:45,326.94,0 days 00:03:41,LONG,0.35,0.01,0.0,14.799999999995634,41265.50999999976,16200.0,16200.0,10574.388,0.03698265,2025-01
2176,2176,XRPUSDT,,Api-hs1,,,,,2025-01-30 22:10:05,0.04005999,0.1405,-3.1085,0.56364815,2025-01-30 22:20:02,0.5655,0 days 00:09:57,LONG,0.33,0.01,0.0,28.80000000000109,41294.30999999976,18690.0,18690.0,21103.779,0.05802549,2025-01
2177,2177,RUNEUSDT,,Api-hs1,,,,,2025-01-30 22:15:09,0.02064079,0.3611,-0.9028,3.877,2025-01-30 22:16:58,3.891,0 days 00:01:49,LONG,0.36,0.01,0.0,15.799999999999272,41310.10999999975,1400.0,1400.0,10875.2,0.0380338,2025-01
2178,2178,GRTUSDT,,Api-hs1,,,,,2025-01-30 22:31:02,0.02004349,0.3683,-0.5692,0.14934,2025-01-30 22:38:50,0.14983,0 days 00:07:48,LONG,0.33,0.01,0.0,13.599999999996726,41323.70999999975,35300.0,35300.0,10560.701,0.0369365,2025-01
2179,2179,AVAXUSDT,,Api-hs1,,,,,2025-01-30 22:38:02,0.01806314,0.3326,-0.0126,23.754,2025-01-30 22:38:37,23.832,0 days 00:00:35,LONG,0.33,0.0,0.0,12.299999999995634,41336.00999999975,200.0,200.0,9517.2,0.03328679,2025-01
2180,2180,FILUSDT,,Api-hs1,,,,,2025-01-30 22:45:05,0.03001266,0.3524,-0.3253,3.689,2025-01-30 22:50:16,3.702,0 days 00:05:11,LONG,0.35,0.01,0.0,22.299999999995634,41358.30999999974,2140.0,2140.0,15816.739999999998,0.05531686,2025-01
2181,2181,DYDXUSDT,,Api-hs1,,,,,2025-01-30 23:00:13,0.05005281,0.4119,-0.4119,971.0,2025-01-30 23:20:55,975.0,0 days 00:20:42,LONG,0.41,0.02,0.0,45.0,41403.30999999974,13560.0,13560.0,26387.76,0.0922758,2025-01
2182,2182,DOTUSDT,,Api-hs1,,,,,2025-01-30 23:06:02,0.01993539,323.0,-0.0231,4.334,2025-01-30 23:07:20,4.348,0 days 00:01:18,LONG,0.32,0.01,0.0,13.299999999999272,41416.60999999974,1210.0,1210.0,10505.22,0.03674286,2025-01
2183,2183,AAVEUSDT,,Api-hs1,,,,,2025-01-30 23:15:03,0.03159582,0.3621,-59.0,118.74,2025-01-30 23:17:56,119.16,0 days 00:02:53,LONG,0.35,0.01,0.0,23.59999999999673,41440.20999999974,70.0,70.0,16653.0,0.0582414,2025-01
2184,2184,MKRUSDT,,Api-hs1,,,,,2025-01-31 00:07:02,0.0197956,0.3525,-0.0207,1929.3,2025-01-31 00:07:17,1936.1,0 days 00:00:15,LONG,0.35,0.01,0.0,14.700000000002548,41454.90999999974,2700.0,2700.0,10436.58,0.03650048,2025-01
2185,2185,UNFIUSDT,,Api-hs1,,,,,2025-01-31 00:15:09,0.02998926,0.3319,-1.0324,2.712,2025-01-31 00:38:16,2.721,0 days 00:23:07,LONG,0.33,0.01,0.0,20.69999999999709,41475.60999999974,2910.0,2910.0,15810.03,0.05529581,2025-01
2186,2186,STGUSDT,,Api-hs1,,,,,2025-01-31 01:00:10,0.0500592,0.4332,-1.7328,0.3001,2025-01-31 09:31:40,0.3013,0 days 08:31:30,LONG,0.4,0.01,-0.14417153,28.99999999999636,41504.60999999973,43900.0,43900.0,26401.46,0.09232609,2025-01
2187,2187,UNFIUSDT,,Api-hs1,,,,,2025-01-31 01:30:15,0.03002296,0.4346,-0.4862,2.7152,2025-01-31 01:44:20,2.725,0 days 00:14:05,LONG,0.36,0.01,0.0,23.100000000004,41527.70999999974,2910.0,2910.0,15830.982,0.05536529,2025-01
2188,2188,MATICUSDT,,Api-hs1,,,,,2025-01-31 02:00:12,0.04998467,0.4333,-1.2998,0.4616,2025-01-31 03:54:29,0.4634,0 days 01:54:17,LONG,0.39,0.02,0.0,42.10000000000037,41569.809999999736,28500.0,28500.0,26362.5,0.0921918,2025-01
2189,2189,DYDXUSDT,,Api-hs1,,,,,2025-01-31 05:00:18,0.05007059,0.4115,-0.2058,972.0,2025-01-31 05:19:24,976.0,0 days 00:19:06,LONG,0.41,0.02,0.0,45.0,41614.809999999736,13560.0,13560.0,26414.88,0.09237072,2025-01
2190,2190,MATICUSDT,,Api-hs1,,,,,2025-01-31 06:43:02,0.02006854,0.3764,-0.0664,0.4516,2025-01-31 06:45:59,0.4532,0 days 00:02:57,LONG,0.35,0.01,0.0,15.0,41629.809999999736,11700.0,11700.0,10586.16,0.03702348,2025-01
2191,2191,MATICUSDT,,Api-hs1,,,,,2025-01-31 07:00:14,0.05005804,0.4015,-0.2008,0.4483,2025-01-31 07:02:10,0.4501,0 days 00:01:56,LONG,0.4,0.02,0.0,43.69999999999891,41673.50999999973,29400.0,29400.0,26412.96,0.09236598,2025-01
2192,2192,FTMUSDT,,Api-hs1,,,,,2025-01-31 07:54:03,0.01999537,0.4438,-1.5417,0.4281,2025-01-31 08:13:52,0.4296,0 days 00:19:49,LONG,0.35,0.01,0.00135497,14.899999999997815,41688.40999999973,12300.0,12300.0,10549.71,0.03689631,2025-01
2193,2193,STXUSDT,,Api-hs1,,,,,2025-01-31 12:48:03,0.01986362,0.4206,-0.0237,1.6881,2025-01-31 12:51:01,1.694,0 days 00:02:58,LONG,0.35,0.01,0.0,14.600000000000364,41703.009999999726,3100.0,3100.0,10484.51,0.03666835,2025-01
2194,2194,TIAUSDT,,Api-hs1,,,,,2025-01-31 13:58:03,0.02066399,0.3495,-0.39,4.9493,2025-01-31 14:01:48,4.9666,0 days 00:03:45,LONG,0.35,0.01,0.0,15.200000000004366,41718.20999999973,1100.0,1100.0,10907.49,0.03814767,2025-01
2195,2195,RUNEUSDT,,Api-hs1,,,,,2025-01-31 14:01:04,0.01998884,0.3456,-0.3209,4.051,2025-01-31 14:03:25,4.065,0 days 00:02:21,LONG,0.35,0.01,0.0,14.49999999999818,41732.70999999973,1300.0,1300.0,10550.8,0.03690049,2025-01
2196,2196,HOTUSDT,,Api-hs1,,,,,2025-01-31 14:47:03,0.01998869,0.3484,-0.7549,0.001722,2025-01-31 14:57:34,0.001728,0 days 00:10:31,LONG,0.35,0.01,0.0,14.700000000002548,41747.40999999973,3058600.0,3058600.0,10552.17,0.03690506,2025-01
2197,2197,STXUSDT,,Api-hs1,,,,,2025-01-31 15:11:03,0.03986037,168.0,-3.6641,1.59145,2025-01-31 16:56:34,1.597,0 days 01:45:31,LONG,0.35,0.01,-0.04233672,26.599999999998545,41774.00999999973,6600.0,6600.0,21043.77,0.05800179,2025-01
2198,2198,HOTUSDT,,Api-hs1,,,,,2025-01-31 15:14:03,0.02001188,0.3536,-0.7071,0.001697,2025-01-31 15:26:09,0.001703,0 days 00:12:06,LONG,0.35,0.01,0.0,14.899999999997815,41788.90999999973,3107400.0,3107400.0,10565.16,0.03695008,2025-01
2199,2199,THETAUSDT,,Api-hs1,,,,,2025-01-31 15:16:04,0.01997903,0.3745,-0.4711,1.24165,2025-01-31 15:23:45,1.246,0 days 00:07:41,LONG,0.35,0.01,0.0,14.700000000002548,41803.60999999973,4240.0,4240.0,10547.636,0.03688915,2025-01
2200,2200,DYDXUSDT,,Api-hs1,,,,,2025-01-31 16:10:07,0.04001077,0.1032,-4.3344,0.95940491,2025-01-31 16:56:04,0.962,0 days 00:45:57,LONG,0.27,0.01,0.0,22.70000000000437,41826.309999999736,10990.0,10990.0,21116.24,0.05804656,2025-01
2201,2201,TIAUSDT,,Api-hs1,,,,,2025-01-31 16:13:03,0.03901399,0.1313,-2.0062,4.6732,2025-01-31 16:28:12,4.6896,0 days 00:15:09,LONG,0.35,0.01,0.0,30.39999999999964,41856.70999999974,2200.0,2200.0,20598.16,0.05677364,2025-01
2202,2202,NEARUSDT,,Api-hs1,,,,,2025-01-31 16:50:08,0.02001437,341.0,-0.2273,4.399,2025-01-31 17:04:56,4.414,0 days 00:14:48,LONG,0.34,0.01,0.0,14.30000000000291,41871.00999999974,1200.0,1200.0,10575.6,0.0369876,2025-01
2203,2203,FTMUSDT,,Api-hs1,,,,,2025-01-31 18:11:03,0.0199539,0.4207,-0.1168,0.4279,2025-01-31 18:12:28,0.4294,0 days 00:01:25,LONG,0.35,0.01,0.0,14.799999999995634,41885.809999999736,12300.0,12300.0,10544.79,0.03687908,2025-01
2204,2204,STXUSDT,,Api-hs1,,,,,2025-01-31 18:15:10,0.04028974,0.2808,-2.5398,1.58621045,2025-01-31 19:37:23,1.5918,0 days 01:22:13,LONG,0.35,0.01,0.0,31.599999999998545,41917.40999999973,6700.0,6700.0,21292.67,0.05845009,2025-01
2205,2205,IMXUSDT,,Api-hs1,,,,,2025-01-31 18:18:04,0.0201035,0.3558,-0.2931,1.4332,2025-01-31 18:21:55,1.4382,0 days 00:03:51,LONG,0.35,0.01,0.0,14.799999999995634,41932.20999999973,3700.0,3700.0,10624.18,0.03715688,2025-01
2206,2206,DOGEUSDT,,Api-hs1,,,,,2025-01-31 18:20:05,0.01996879,0.3515,0.01,0.09957,2025-01-31 18:23:42,0.09992,0 days 00:03:37,LONG,0.35,0.01,0.0,14.799999999995634,41947.009999999726,52900.0,52900.0,10553.021,0.03690779,2025-01
2207,2207,ALGOUSDT,,Api-hs1,,,,,2025-01-31 18:23:15,0.04000892,0.2338,-2.5721,0.12698733,2025-01-31 19:37:54,0.1274,0 days 01:14:39,LONG,0.33,0.01,0.0,28.50000000000364,41975.50999999973,83110.0,83110.0,21142.131,0.05812288,2025-01
2208,2208,ADAUSDT,,Api-hs1,,,,,2025-01-31 18:46:04,0.01997181,0.9615,-1.3292,0.3536,2025-01-31 19:30:43,0.3548,0 days 00:44:39,LONG,0.34,0.01,0.0,14.200000000000728,41989.70999999973,14900.0,14900.0,10555.16,0.03691624,2025-01
2209,2209,INJUSDT,,Api-hs1,,,,,2025-01-31 18:52:03,0.01979256,0.3591,-1.1405,17.4045,2025-01-31 19:17:56,17.466,0 days 00:25:53,LONG,0.35,0.01,0.0,14.799999999995634,42004.509999999726,300.0,300.0,10461.15,0.03658631,2025-01
2210,2210,TIAUSDT,,Api-hs1,,,,,2025-01-31 22:03:04,0.02084935,0.4253,-0.7808,4.5851,2025-01-31 22:16:05,4.6011,0 days 00:13:01,LONG,0.35,0.01,0.0,15.299999999997452,42019.80999999972,1200.0,1200.0,11023.44,0.03855324,2025-01
2211,2211,IMXUSDT,,Api-hs1,,,,,2025-01-31 22:09:04,0.02010288,0.3487,-0.0139,1.4338,2025-01-31 22:10:27,1.4388,0 days 00:01:23,LONG,0.35,0.01,0.0,14.799999999995634,42034.60999999972,3700.0,3700.0,10628.62,0.03717242,2025-01
2212,2212,NEOUSDT,,Api-hs1,,,,,2025-02-01 01:25:00,0.02002966,0.4063,-0.0406,9.844,2025-02-01 01:25:47,9.878,0 days 00:00:47,LONG,0.35,0.01,0.0,14.600000000000364,42049.20999999972,537.0,537.0,10590.714,0.03704011,2025-01
2213,2213,NEOUSDT,,Api-hs1,,,,,2025-02-01 02:20:05,0.02001359,0.3701,-0.2673,9.728,2025-02-01 02:26:21,9.762,0 days 00:06:16,LONG,0.35,0.01,0.0,14.799999999995634,42064.00999999971,543.0,543.0,10583.07,0.03701305,2025-01
2214,2214,BNXUSDT,,Api-hs1,,,,,2025-02-01 08:15:10,0.0299941,0.3669,-0.1327,1.281,2025-02-01 08:16:29,1.2855,0 days 00:01:19,LONG,0.35,0.01,0.0,22.299999999995634,42086.30999999971,6180.0,6180.0,15860.97,0.05547167,2025-01
2215,2215,BNXUSDT,,Api-hs1,,,,,2025-02-01 11:45:06,0.02999684,0.4082,-0.4406,1.2489025,2025-02-01 11:48:46,1.2533,0 days 00:03:40,LONG,0.35,0.01,0.0,22.299999999995634,42108.6099999997,6340.0,6340.0,15863.963849999998,0.05548204,2025-01
2216,2216,BNXUSDT,,Api-hs1,,,,,2025-02-01 13:15:22,0.02996014,351.0,0.0319,1.2534,2025-02-01 13:15:36,1.2578,0 days 00:00:14,LONG,0.35,0.01,0.0,22.200000000002547,42130.80999999971,6310.0,6310.0,15845.672,0.0554182,2025-01
2217,2217,BNXUSDT,,Api-hs1,,,,,2025-02-01 13:30:18,0.05998787,0.3388,-3.3066,1.23825394,2025-02-01 21:31:01,1.2426,0 days 08:00:43,LONG,0.35,0.02,0.0,46.899999999996,42177.7099999997,12790.0,12790.0,31730.121928,0.08721408,2025-01
2218,2218,IMXUSDT,,Api-hs1,,,,,2025-02-01 13:45:12,0.04018025,0.3162,-4.9364,1.37761948,2025-02-01 18:33:03,1.3824,0 days 04:47:51,LONG,0.35,0.01,0.0,31.00000000000364,42208.70999999971,7700.0,7700.0,21252.15,0.05836968,2025-01
2219,2219,STXUSDT,,Api-hs1,,,,,2025-02-01 13:51:04,0.020033,0.36,-0.3729,1.5555,2025-02-01 13:52:23,1.5609,0 days 00:01:19,LONG,0.35,0.01,0.0,14.700000000002548,42223.40999999971,3400.0,3400.0,10595.76,0.03705762,2025-01
2220,2220,FILUSDT,,Api-hs1,,,,,2025-02-01 14:58:06,0.03990054,0.0,-3.0627,3.52314381,2025-02-01 16:55:51,3.535,0 days 01:57:45,LONG,0.34,0.02,0.13665037,43.29999999999927,42266.70999999972,2990.0,2990.0,21103.85,0.05800966,2025-01
2221,2221,AVAXUSDT,,Api-hs1,,,,,2025-02-01 15:00:16,0.01706228,0.3952,-0.0488,22.523,2025-02-01 15:01:02,22.602,0 days 00:00:46,LONG,0.35,0.0,0.0,12.600000000002185,42279.30999999972,200.0,200.0,9025.0,0.0315638,2025-01
2222,2222,OPUSDT,,Api-hs1,,,,,2025-02-01 15:06:04,0.02000005,367.0,-0.0792,1.3896,2025-02-01 15:07:03,1.3945,0 days 00:00:59,LONG,0.35,0.01,0.0,14.899999999997815,42294.20999999972,3800.0,3800.0,10579.58,0.0370006,2025-01
2223,2223,LINKUSDT,,Api-hs1,,,,,2025-02-01 15:17:03,0.01999787,0.3937,-1.5937,10.667,2025-02-01 16:55:18,10.702,0 days 01:38:15,LONG,0.33,0.01,0.00609259,14.200000000000728,42308.40999999971,495.0,495.0,10577.655,0.0369958,2025-01
2224,2224,KLAYUSDT,,Api-hs1,,,,,2025-02-01 17:00:16,0.0299978,0.3524,-1.2685,0.1419,2025-02-01 17:32:38,0.1424,0 days 00:32:22,LONG,0.35,0.01,0.0,22.399999999997817,42330.80999999971,55829.99999999999,55829.99999999999,15872.469,0.05551176,2025-01
2225,2225,HOTUSDT,,Api-hs1,,,,,2025-02-02 08:54:08,0.02001258,0.3722,-0.3722,0.001612,2025-02-02 09:01:58,0.001618,0 days 00:07:50,LONG,0.37,0.01,0.0,16.000000000003638,42346.80999999971,3279900.0,3279900.0,10594.077,0.03704974,2025-01
2226,2226,IMXUSDT,,Api-hs1,,,,,2025-02-02 12:12:03,0.11468978,167.0,-11.4057,1.35884126,2025-02-03 16:22:36,1.3637,1 days 04:10:33,LONG,0.36,0.04,0.14472924,109.09999999999854,42455.909999999705,22300.0,22300.0,60712.670000000006,0.13737604,2025-01
2227,2227,UNIUSDT,,Api-hs1,,,,,2025-02-02 19:01:03,0.02015125,355.0,-0.4564,5.916,2025-02-02 19:13:58,5.937,0 days 00:12:55,LONG,0.36,0.01,0.0,15.200000000004366,42471.10999999971,900.0,900.0,10667.7,0.0373086,2025-01
